ticker,exchange_suffix,name,sector,isin,euronext_symbol,mic,market,source,n_days,first_trade_date,last_trade_date,alive_at_period_end,inferred_delisted_before_period_end,status
NYR.BR,.BR,NYRSTAR,,BE0974294267,NYR,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
NYXH.BR,.BR,NYXOAH,,BE0974358906,NYXH,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1355,2020-09-18,2025-12-31,True,False,ok
OBEL.BR,.BR,ORANGE BELGIUM,,BE0003735496,OBEL,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
OBSRV.OL,.OL,OBSERVE MEDICAL,,NO0013457952,OBSRV,XOSL,Oslo Børs,euronext_current_directory_csv_export,1545,2019-11-05,2025-12-30,True,False,ok
OCEAN.OL,.OL,OCEAN GEOLOOP,,NO0010914641,OCEAN,XOSL,Oslo Børs,euronext_current_directory_csv_export,958,2022-03-08,2025-12-30,True,False,ok
OCI.AS,.AS,OCI,,NL0010558797,OCI,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
ODET.PA,.PA,COMPAGNIE ODET,,FR0000062234,ODET,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ODF.OL,.OL,ODFJELL SER. A,,NO0003399909,ODF,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
ODFB.OL,.OL,ODFJELL SER. B,,NO0003399917,ODFB,XOSL,Oslo Børs,euronext_current_directory_csv_export,1756,2019-01-02,2025-12-30,True,False,ok
ODL.OL,.OL,ODFJELL DRILLING,,BMG671801022,ODL,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
OEC.MI,.MI,OPS ECOM,,IT0005122400,OEC,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
OET.OL,.OL,OKEANIS ECO TANKER,,MHY641771016,OET,XOSL,Oslo Børs,euronext_current_directory_csv_export,1756,2019-01-02,2025-12-30,True,False,ok
OIZ.IR,.IR,ORIGIN ENT. PLC,,IE00B1WV4493,OIZ,XESM,Euronext Dublin,euronext_current_directory_csv_export,1782,2019-01-02,2025-12-31,True,False,ok
OKEA.OL,.OL,OKEA,,NO0010816895,OKEA,XOSL,Oslo Børs,euronext_current_directory_csv_export,1645,2019-06-18,2025-12-30,True,False,ok
OLI.MI,.MI,OLIDATA,,IT0005634610,OLI,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
OMDA.OL,.OL,OMDA,,NO0010894512,OMDA,XOSL,Oslo Børs,euronext_current_directory_csv_export,566,2023-09-21,2025-12-30,True,False,ok
OMER.MI,.MI,OMER,,IT0005453748,OMER,MTAA,Euronext Milan,euronext_current_directory_csv_export,1121,2021-08-04,2025-12-30,True,False,ok
ONCIN.OL,.OL,ONCOINVENT,,NO0013711713,ONCIN,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
ONTEX.BR,.BR,ONTEX GROUP,,BE0974276082,ONTEX,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
OPM.PA,.PA,OPMOBILITY,,FR0000124570,OPM,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
OPR.MI,.MI,OPS RETAIL,,IT0005545675,OPR,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
OPS.MI,.MI,OPS ITALIA,,IT0005577868,OPS,MTAA,Euronext Milan,euronext_current_directory_csv_export,27,2025-11-19,2025-12-30,True,False,ok
OPTI.BR,.BR,OPTION,,BE0974496284,OPTI,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
OR.PA,.PA,L'OREAL,,FR0000120321,OR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ORA.PA,.PA,ORANGE,,FR0000133308,ORA,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
OREGE.PA,.PA,OREGE,,FR0010609206,OREGE,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ORIA.PA,.PA,FIDUCIAL REAL EST.,,FR0000060535,ORIA,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ORK.OL,.OL,ORKLA,,NO0003733800,ORK,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
ORS.MI,.MI,ORSERO,,IT0005138703,ORS,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
OS.MI,.MI,OFFICINA STELLARE,,IT0005374035,OS,MTAA,Euronext Milan,euronext_current_directory_csv_export,1656,2019-06-26,2025-12-30,True,False,ok
OSA.MI,.MI,OSAI AUTOM SYSTEM,,IT0005424830,OSA,MTAA,Euronext Milan,euronext_current_directory_csv_export,1311,2020-11-03,2025-12-30,True,False,ok
OSE.PA,.PA,OSE IMMUNO,,FR0012127173,OSE,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
OSUN.OL,.OL,OCEAN SUN,,NO0010887565,OSUN,XOSL,Oslo Børs,euronext_current_directory_csv_export,1302,2020-10-26,2025-12-30,True,False,ok
OTEC.OL,.OL,OTELLO CORPORATION,,NO0010040611,OTEC,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
OTL.OL,.OL,ODFJELL TECHNOLOGY,,BMG6716L1081,OTL,XOSL,Oslo Børs,euronext_current_directory_csv_export,943,2022-03-29,2025-12-30,True,False,ok
OTO.MI,.MI,OTOFARMA,,IT0005663361,OTO,MTAA,Euronext Milan,euronext_current_directory_csv_export,101,2025-08-06,2025-12-30,True,False,ok
OTOVO.OL,.OL,OTOVO,,NO0013721613,OTOVO,XOSL,Oslo Børs,euronext_current_directory_csv_export,1222,2021-02-19,2025-12-30,True,False,ok
OVH.PA,.PA,OVH,,FR0014005HJ9,OVH,XPAR,Euronext Paris,euronext_current_directory_csv_export,1079,2021-10-15,2025-12-31,True,False,ok
OVS.MI,.MI,OVS,,IT0005043507,OVS,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
OXUR.BR,.BR,OXURION,,BE0974487192,OXUR,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
PAG.MI,.MI,PORTO AVIATION,,IT0005545238,PAG,MTAA,Euronext Milan,euronext_current_directory_csv_export,604,2023-08-04,2025-12-30,True,False,ok
PAR.PA,.PA,PAREF,,FR0010263202,PAR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
PARB.OL,.OL,PARETO BANK,,NO0010397581,PARB,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
PARP.PA,.PA,GROUPE PARTOUCHE,,FR0012612646,PARP,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
PARRO.PA,.PA,PARROT,,FR0004038263,PARRO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
PAT.PA,.PA,PATRIMOINE ET COMM,,FR0011027135,PAT,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
PAY.BR,.BR,PAYTON PLANAR,,IL0010830391,PAY,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
PBH.AS,.AS,PB HOLDING,,NL0000336303,PBH,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
PEN.OL,.OL,PANORO ENERGY,,NO0010564701,PEN,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
PERR.PA,.PA,PERRIER (GERARD),,FR0000061459,PERR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
PEUG.PA,.PA,PEUGEOT INVEST,,FR0000064784,PEUG,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
PEXIP.OL,.OL,PEXIP HOLDING,,NO0010840507,PEXIP,XOSL,Oslo Børs,euronext_current_directory_csv_export,1417,2020-05-14,2025-12-30,True,False,ok
PFI.MI,.MI,PREMIA FINANCE,,IT0005442154,PFI,MTAA,Euronext Milan,euronext_current_directory_csv_export,1156,2021-06-16,2025-12-30,True,False,ok
PHARM.AS,.AS,PHARMING GROUP,,NL0010391025,PHARM,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
PHIA.AS,.AS,PHILIPS KON,,NL0000009538,PHIA,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
PHIL.MI,.MI,PHILOGEN,,IT0005373789,PHIL,MTAA,Euronext Milan,euronext_current_directory_csv_export,1229,2021-03-03,2025-12-30,True,False,ok
PHN.MI,.MI,PHARMANUTRA,,IT0005274094,PHN,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
PHO.OL,.OL,PHOTOCURE,,NO0010000045,PHO,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
PHR.LS,.LS,PHAROL,,PTPTC0AM0009,PHR,XLIS,Euronext Lisbon,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
PIA.MI,.MI,PIAGGIO,,IT0003073266,PIA,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
PIG.PA,.PA,HAULOTTE GROUP,,FR0000066755,PIG,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
PINF.MI,.MI,PININFARINA SPA,,IT0003056386,PINF,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
PIRC.MI,.MI,PIRELLI & C,,IT0005278236,PIRC,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
PLC.MI,.MI,PLC,,IT0005339160,PLC,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
PLN.MI,.MI,PLANETEL,,IT0005430951,PLN,MTAA,Euronext Milan,euronext_current_directory_csv_export,1270,2021-01-05,2025-12-30,True,False,ok
PLNW.PA,.PA,PLANISWARE,,FR001400PFU4,PLNW,XPAR,Euronext Paris,euronext_current_directory_csv_export,435,2024-04-18,2025-12-31,True,False,ok
PLSV.OL,.OL,PARATUS ENERGY SER,,BMG6904D1083,PLSV,XOSL,Oslo Børs,euronext_current_directory_csv_export,379,2024-06-28,2025-12-30,True,False,ok
PLT.OL,.OL,POLIGHT,,NO0012535832,PLT,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
PLX.PA,.PA,PLUXEE,,NL0015001W49,PLX,XPAR,Euronext Paris,euronext_current_directory_csv_export,489,2024-02-01,2025-12-31,True,False,ok
PMED.MI,.MI,Piu' Medical,,IT0005676140,PMED,MTAA,Euronext Milan,euronext_current_directory_csv_export,26,2025-11-20,2025-12-30,True,False,ok
PMT.MI,.MI,PROMOTICA,,IT0005425365,PMT,MTAA,Euronext Milan,euronext_current_directory_csv_export,1293,2020-11-27,2025-12-30,True,False,ok
PNL.AS,.AS,POSTNL,,NL0009739416,PNL,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
PNOR.OL,.OL,PETRONOR EP,,NO0012942525,PNOR,XOSL,Oslo Børs,euronext_current_directory_csv_export,964,2022-02-28,2025-12-30,True,False,ok
POL.OL,.OL,POLARIS MEDIA,,NO0010466022,POL,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
POPR.MI,.MI,POLIGRAF PRINTING,,IT0004587470,POPR,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
POR.MI,.MI,PORTOBELLO,,IT0005337495,POR,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
PORF.AS,.AS,PORCELEYNE FLES,,NL0000378669,PORF,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
POXEL.PA,.PA,POXEL,,FR0012432516,POXEL,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
POZ.MI,.MI,POZZI MILANO,,IT0005499949,POZ,MTAA,Euronext Milan,euronext_current_directory_csv_export,876,2022-07-19,2025-12-30,True,False,ok
PPG.OL,.OL,PIONEER PROPERTY,,NO0010735681,PPG,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
PQ.MI,.MI,PIQUADRO,,IT0004240443,PQ,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
PRC.PA,.PA,ARTMARKET COM,,FR0000074783,PRC,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
PRE.MI,.MI,PREDICT,,IT0005611071,PRE,MTAA,Euronext Milan,euronext_current_directory_csv_export,315,2024-09-30,2025-12-30,True,False,ok
PREVA.AS,.AS,VALUE8 CUM PREF,,NL0015118803,PREVA,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
PRO.MI,.MI,BCA PROFILO,,IT0001073045,PRO,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
PROAC.PA,.PA,PROACTIS SA,,FR0004052561,PROAC,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
PROT.OL,.OL,PROTECTOR FORSIKRG,,NO0010209331,PROT,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
PROX.BR,.BR,PROXIMUS,,BE0003810273,PROX,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
PROXI.OL,.OL,PROXIMAR SEAFOOD,,NO0010893902,PROXI,XOSL,Oslo Børs,euronext_current_directory_csv_export,1234,2021-02-03,2025-12-30,True,False,ok
PRS.OL,.OL,PROSAFE,,NO0010861990,PRS,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
PRT.MI,.MI,ESPRINET,,IT0003850929,PRT,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
PRX.AS,.AS,PROSUS,,NL0013654783,PRX,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1616,2019-09-11,2025-12-31,True,False,ok
PRY.MI,.MI,PRYSMIAN,,IT0004176001,PRY,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
PRYME.OL,.OL,PRYME,,NL0015002E73,PRYME,XOSL,Oslo Børs,euronext_current_directory_csv_export,1222,2021-02-19,2025-12-30,True,False,ok
PSE.OL,.OL,PETROLIA,,CY0102630916,PSE,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
PSQ.MI,.MI,PASQUARELLI AUTO,,IT0005546319,PSQ,MTAA,Euronext Milan,euronext_current_directory_csv_export,652,2023-05-26,2025-12-30,True,False,ok
PST.MI,.MI,POSTE ITALIANE,,IT0003796171,PST,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
PTR.MI,.MI,PATTERN,,IT0005378143,PTR,MTAA,Euronext Milan,euronext_current_directory_csv_export,1641,2019-07-17,2025-12-30,True,False,ok
PTSB.IR,.IR,PERM. TSB GP. HOLD,,IE00BWB8X525,PTSB,XESM,Euronext Dublin,euronext_current_directory_csv_export,1782,2019-01-02,2025-12-31,True,False,ok
PUB.PA,.PA,PUBLICIS GROUPE SA,,FR0000130577,PUB,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
PUBLI.OL,.OL,PUBLIC PROPERTY IN,,NO0013178616,PUBLI,XOSL,Oslo Børs,euronext_current_directory_csv_export,419,2024-04-29,2025-12-30,True,False,ok
PVL.PA,.PA,PLAST.VAL LOIRE,,FR0013252186,PVL,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
PWS.MI,.MI,POWERSOFT,,IT0005353815,PWS,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
PYRUM.OL,.OL,PYRUM INNOVATIONS,,DE000A2G8ZX8,PYRUM,XOSL,Oslo Børs,euronext_current_directory_csv_export,1069,2021-09-30,2025-12-30,True,False,ok
QDT.PA,.PA,QUADIENT,,FR0000120560,QDT,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
QEC.OL,.OL,QUESTERRE ENERGY,,CA74836K1003,QEC,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
QEV.AS,.AS,QEV,,NL0015000NM7,QEV,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1060,2021-11-11,2025-12-31,True,False,ok
QEVT.AS,.AS,QEV TREAS SHARES,,NL0015000NL9,QEVT,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,568,2023-10-05,2025-12-31,True,False,ok
QFG.BR,.BR,QUESTFOR GR-PRICAF,,BE0003730448,QFG,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
QRF.BR,.BR,QRF,,BE0974272040,QRF,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
RACE.MI,.MI,FERRARI,,NL0011585146,RACE,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
RAD.MI,.MI,RADICI,,IT0005379737,RAD,MTAA,Euronext Milan,euronext_current_directory_csv_export,1634,2019-07-26,2025-12-30,True,False,ok
RAM.LS,.LS,RAMADA,,PTFRV0AE0004,RAM,XLIS,Euronext Lisbon,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
RAND.AS,.AS,RANDSTAD NV,,NL0000379121,RAND,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
RAT.MI,.MI,RATTI,,IT0004724107,RAT,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
RBO.PA,.PA,ROCHE BOBOIS,,FR0013344173,RBO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
RBT.PA,.PA,ROBERTET,,FR0000039091,RBT,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
RCO.PA,.PA,REMY COINTREAU,,FR0000130395,RCO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
RCS.MI,.MI,RCS MEDIAGROUP,,IT0004931496,RCS,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
RDF.MI,.MI,REDELFI,,IT0005496101,RDF,MTAA,Euronext Milan,euronext_current_directory_csv_export,896,2022-06-21,2025-12-30,True,False,ok
RDUE.MI,.MI,ERREDUE,,IT0005521247,RDUE,MTAA,Euronext Milan,euronext_current_directory_csv_export,777,2022-12-06,2025-12-30,True,False,ok
REACH.OL,.OL,REACH SUBSEA,,NO0003117202,REACH,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
REAL.BR,.BR,REALCO,,BE0003841583,REAL,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
REC.MI,.MI,RECORDATI ORD,,IT0003828271,REC,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
RECSI.OL,.OL,REC SILICON,,NO0010112675,RECSI,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
RECT.BR,.BR,RECTICEL,,BE0003656676,RECT,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
REFL.OL,.OL,REFUELS,,NL0015001BF4,REFL,XOSL,Oslo Børs,euronext_current_directory_csv_export,654,2023-05-12,2025-12-30,True,False,ok
REI.BR,.BR,REIBEL,,BE0003829463,REI,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
REINA.AS,.AS,REINET INVESTMENTS,,LU0383812293,REINA,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
REN.AS,.AS,RELX,,GB00B2B0DG97,REN,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
RENE.LS,.LS,REN,,PTREL0AM0008,RENE,XLIS,Euronext Lisbon,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
RES.MI,.MI,RES,,IT0005543613,RES,MTAA,Euronext Milan,euronext_current_directory_csv_export,674,2023-05-04,2025-12-30,True,False,ok
RETI.MI,.MI,RETI,,IT0005418204,RETI,MTAA,Euronext Milan,euronext_current_directory_csv_export,1349,2020-09-10,2025-12-30,True,False,ok
REVO.MI,.MI,REVO INSURANCE,,IT0005513202,REVO,MTAA,Euronext Milan,euronext_current_directory_csv_export,784,2022-11-25,2025-12-30,True,False,ok
REY.MI,.MI,REPLY,,IT0005282865,REY,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
RF.PA,.PA,EURAZEO,,FR0000121121,RF,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
RFG.MI,.MI,RACING FORCE,,IT0005466963,RFG,MTAA,Euronext Milan,euronext_current_directory_csv_export,1046,2021-11-17,2025-12-30,True,False,ok
RFLTC.MI,.MI,REDFISH,,IT0005549354,RFLTC,MTAA,Euronext Milan,euronext_current_directory_csv_export,629,2023-06-30,2025-12-30,True,False,ok
RI.PA,.PA,PERNOD RICARD,,FR0000120693,RI,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
RING.OL,.OL,SPBK1 RINGERIKE,,NO0006390400,RING,XOSL,Oslo Børs,euronext_current_directory_csv_export,1756,2019-01-02,2025-12-30,True,False,ok
RIVER.OL,.OL,RIVER TECH,,MT0001710103,RIVER,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
RKT.MI,.MI,ROCKET SHARING C,,IT0005481830,RKT,MTAA,Euronext Milan,euronext_current_directory_csv_export,975,2022-02-28,2025-12-30,True,False,ok
RMS.PA,.PA,HERMES INTL,,FR0000052292,RMS,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
RMT.MI,.MI,RIBA MUNDO,,ES0105724001,RMT,MTAA,Euronext Milan,euronext_current_directory_csv_export,610,2023-07-26,2025-12-30,True,False,ok
RN.MI,.MI,RISANAMENTO,,IT0001402269,RN,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
RNO.PA,.PA,RENAULT,,FR0000131906,RNO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
RNV.MI,.MI,RENOVALO,,IT0005500571,RNV,MTAA,Euronext Milan,euronext_current_directory_csv_export,401,2024-05-29,2025-12-30,True,False,ok
ROCK.BR,.BR,WHITESTONE GROUP,,BE0974401334,ROCK,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
ROGS.OL,.OL,ROGALAND SPAREBANK,,NO0006001007,ROGS,XOSL,Oslo Børs,euronext_current_directory_csv_export,360,2024-07-24,2025-12-30,True,False,ok
ROM.OL,.OL,ROMREAL,,BMG763301022,ROM,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
ROMER.OL,.OL,ROMERIKE SPAREBK,,NO0010808405,ROMER,XOSL,Oslo Børs,euronext_current_directory_csv_export,1756,2019-01-02,2025-12-30,True,False,ok
ROU.BR,.BR,ROULARTA,,BE0003741551,ROU,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
RPTN.MI,.MI,RINO PETINO,,IT0005663429,RPTN,MTAA,Euronext Milan,euronext_current_directory_csv_export,99,2025-08-08,2025-12-30,True,False,ok
RTL.MI,.MI,RTL,,IT0005680373,RTL,MTAA,Euronext Milan,euronext_current_directory_csv_export,17,2025-12-03,2025-12-30,True,False,ok
RUI.PA,.PA,RUBIS,,FR0013269123,RUI,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
RWAY.MI,.MI,RAI WAY,,IT0005054967,RWAY,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
RWY.MI,.MI,REWAY GROUP,,IT0005528069,RWY,MTAA,Euronext Milan,euronext_current_directory_csv_export,712,2023-03-08,2025-12-30,True,False,ok
RXL.PA,.PA,REXEL,,FR0010451203,RXL,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
RYA.IR,.IR,RYANAIR HOLD. PLC,,IE00BYTBXV33,RYA,XESM,Euronext Dublin,euronext_current_directory_csv_export,1782,2019-01-02,2025-12-31,True,False,ok
S30.PA,.PA,SOLUTIONS 30 SE,,FR0013379484,S30,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
S3D.MI,.MI,SOLID WORLD GROUP,,IT0005497893,S3D,MTAA,Euronext Milan,euronext_current_directory_csv_export,885,2022-07-06,2025-12-30,True,False,ok
SAB.MI,.MI,SABAF,,IT0001042610,SAB,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
SABE.PA,.PA,SAINT JEAN GROUPE,,FR0000060121,SABE,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
SAC.MI,.MI,SACCHERIA F. FRANC,,IT0005521551,SAC,MTAA,Euronext Milan,euronext_current_directory_csv_export,769,2022-12-16,2025-12-30,True,False,ok
SACI.PA,.PA,FIDUCIAL OFF.SOL.,,FR0000061418,SACI,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
